bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
40992,Shadow & Claw (The Book of the New Sun #1-2),Gene Wolfe,4.02,312890176.0,9780000000000.0,eng,413.0,13211,883,1994-10-15,Orb Books
40995,Sword & Citadel (The Book of the New Sun #3-4),Gene Wolfe,4.32,312890184.0,9780000000000.0,eng,411.0,9426,351,1994-10-15,Orb Books
40996,The Wizard (The Wizard Knight #2),Gene Wolfe,3.86,765350505.0,9780000000000.0,eng,587.0,2595,104,2006-08-29,Tor Fantasy
40997,Soldier of Sidon (Latro #3),Gene Wolfe,4.01,765316641.0,9780000000000.0,eng,320.0,1063,60,2006-10-31,Tor Books
41005,The Right Stuff,Tom Wolfe,4.24,1579124585.0,9780000000000.0,eng,304.0,213,24,2005-05-01,Black Dog & Leventhal
41028,Wild Fire (The Hot Zone  #3),Debra Cowan,3.86,373274742.0,9780000000000.0,eng,250.0,14,0,2006-01-31,Silhouette Books
41033,The Best American Mystery Stories 2004,Nelson DeMille and Otto Penzler,3.55,618329676.0,9780000000000.0,eng,448.0,100,13,2004-10-14,Mariner Books
41044,Day and Night,Better Homes and Gardens,0.0,696018829.0,9780000000000.0,eng,32.0,0,1,1989-03-01,Meredith Corporation
41046,Romanticism,Hugh Honour,3.75,64300897.0,9780000000000.0,eng,416.0,42,2,1979-08-15,Westview Press
41053,No Cherubs for Melanie,James  Hawkins,4.0,1550023926.0,9780000000000.0,eng,394.0,8,1,2002-10-01,Dundurn
41054,The Fish Kisser,James  Hawkins,3.4,888822405.0,9780000000000.0,eng,360.0,9,0,2001-11-01,Dundurn
41055,Street of the Five Moons (Vicky Bliss  #2),Elizabeth Peters,3.95,380731215.0,9780000000000.0,eng,376.0,3654,148,2000-03-07,Avon
41069,Stand on Zanzibar,John Brunner,3.96,1857988361.0,9780000000000.0,eng,672.0,12560,387,1999-08-12,Gollancz
41070,The Shockwave Rider,John Brunner,3.95,345467175.0,9780000000000.0,eng,288.0,2945,125,1995-03-01,Del Rey
41071,Study Guide to Accompany Brunner and Suddarth's Textbook of Medical-Surgical Nursing,Suzanne C OConnell Smeltzer and Brenda G Bare and Mary Jo Boyer,4.0,781723051.0,9780000000000.0,eng,400.0,2,0,1999-12-21,LWW
41072,Natural Theology: Comprising Nature & Grace by Professor Dr Emil Brunner & the Reply No! by Dr Karl Barth,Karl Barth and Emil Brunner and Peter Fraenkel,3.72,1592441122.0,9780000000000.0,en-GB,132.0,92,11,2002-12-01,Wipf & Stock Publishers
41074,The Sheep Look Up,John Brunner and James John Bell and David Brin,3.95,1932100016.0,9780000000000.0,eng,388.0,3568,284,2003-05-11,BenBella Books
41081,Entry to Elsewhen,John Brunner,3.37,879971541.0,9780000000000.0,eng,172.0,58,3,1975-02-28,DAW Books
41085,The Crucible of Time,John Brunner,3.71,345302354.0,9780000000000.0,eng,416.0,25,3,1984-06-12,Del Rey
41086,Polymath (Zarathustra Refugee Planets  #2),John Brunner,3.56,879977663.0,9780000000000.0,en-US,156.0,238,16,1982-08-28,DAW Books (NY)
41087,Total Eclipse,John Brunner,3.44,879979119.0,9780000000000.0,eng,206.0,288,22,1984-02-07,DAW
41088,Manshape,John Brunner,3.11,879977647.0,9780000000000.0,eng,159.0,34,5,1982-09-28,DAW SF
41089,Modern Classics of Science Fiction,Gardner Dozois and Damon Knight and RA Lafferty and Samuel R Delany and Brian W Aldiss and Gene Wolfe and Joanna Russ and James Tiptree Jr and Ursula K Le Guin and Edward Bryant and Howard Waldrop and Jack Dann and L Sprague de Camp and Lucius Shepard and Pat Cadigan and John Kessel and William Gibson and Connie Willis and Michael Swanwick and Bruce Sterling and Theodore Sturgeon and Richard McKenna and Cordwainer Smith and Jack Vance and Edgar Pangborn and Keith Roberts and Roger Zelazny,4.17,312088477.0,9780000000000.0,eng,672.0,91,6,1993-01-15,St. Martin's Griffin
41090,The Mammoth Book of Golden Age Science Fiction: Ten Classic Stories from the Birth of Modern Science Fiction Writing,Isaac Asimov and Charles G Waugh,3.93,786719052.0,9780000000000.0,en-US,512.0,128,12,2007-01-24,Running Press
41091,Unearthly Neighbors,Chad Oliver,3.83,517552949.0,9780000000000.0,eng,208.0,38,8,1984-09-05,Random House Value Publishing
41092,The Shores of Another Sea (Classics of Modern Science Fiction 3),Chad Oliver and George Zebrowski and Isaac Asimov,3.55,517551861.0,9780000000000.0,eng,214.0,37,6,1984-07-25,Random House Value Publishing
41093,Men  Martians and Machines,Eric Frank Russell and George Zebrowski and Isaac Asimov,3.77,517551853.0,9780000000000.0,eng,216.0,164,14,1984-02-01,Crown Publishers
41097,What are the Seven Wonders of the World?: And 100 Other Great Cultural Lists—Fully Explicated,Peter DEpiro and Mary Desmond Pinkowish,3.77,385490623.0,9780000000000.0,eng,560.0,231,19,1998-12-01,Anchor
41098,World of Wonders (The Deptford Trilogy  #3),Robertson Davies and Wayne Johnston,4.09,143039148.0,9780000000000.0,eng,352.0,3633,142,2006-02-28,Penguin Classics
41103,Wonder of the World,David LindsayAbaire,3.93,822218631.0,9780000000000.0,eng,72.0,42,4,2003-12-31,Dramatists Play Service  Inc.
41105,Worlds of Wonder: How to Write Science Fiction & Fantasy,David Gerrold,3.92,1582970076.0,9780000000000.0,eng,246.0,424,54,2004-04-01,Writer's Digest Books
41111,Walking the World in Wonder: A Children's Herbal,Ellen Evert Hopman and Steven Foster,4.29,892818786.0,9780000000000.0,eng,160.0,52,4,2000-10-01,Healing Arts Press
41117,Worlds of Wonder,Terry Pastor and Damon Knight and Philip K Dick and CM Kornbluth and Bob Shaw and Frederik Pohl and Alfred Bester and CL Moore and Henry Kuttner and Robert Sheckley and James Blish and Cordwainer Smith and Brian W Aldiss and Jack Vance,4.13,575043555.0,9780000000000.0,eng,368.0,0,0,1988-11-10,Orion Publishing Co
41120,Sixty Days and Counting (Science in the Capital  #3),Kim Stanley Robinson,3.66,553803131.0,9780000000000.0,eng,388.0,1642,136,2007-02-27,Bantam Doubleday Dell Publishing Group
41121,Fifty Degrees Below (Science in the Capital  #2),Kim Stanley Robinson,3.69,553585819.0,9780000000000.0,eng,640.0,2099,155,2007-01-30,Spectra
41125,The Gold Coast (Three Californias Triptych  #2),Kim Stanley Robinson,3.7,312890370.0,9780000000000.0,eng,400.0,1194,78,1995-05-15,Orb Books
41126,Antarctica,Kim Stanley Robinson,3.78,553574027.0,9780000000000.0,eng,672.0,2248,165,1999-07-06,Bantam
41128,The Wild Shore (Three Californias Triptych  #1),Kim Stanley Robinson,3.75,312890362.0,9780000000000.0,eng,384.0,2457,170,1995-03-15,Orb Books
41129,Forty Signs of Rain (Science in the Capital #1),Kim Stanley Robinson,3.54,553585800.0,9780000000000.0,en-US,393.0,3044,339,2005-07-26,Bantam Spectra
41130,Pacific Edge (Three Californias Triptych  #3),Kim Stanley Robinson,3.78,312890389.0,9780000000000.0,eng,336.0,1208,89,1995-05-15,Orb Books
41134,The Memory of Whiteness: A Scientific Romance,Kim Stanley Robinson,3.55,312861435.0,9780000000000.0,en-US,352.0,448,37,1996-01-15,Orb Books
41150,Les Fils des ténèbres,Dan Simmons,3.71,2253141208.0,9780000000000.0,fre,472.0,33,1,2007-10-01,Livre de Poche
41154,Secret Identity (Lost  #2),Catherine Hapka,2.93,786890916.0,9780000000000.0,eng,176.0,195,11,2006-01-01,Voice
41179,Miracleman  Book Three: Olympus,Alan Moore and John Totleben and Steve Oliff and Joe Caramagna and Michael Kelleher and Peter Milligan and Mike Allred,4.39,1560600802.0,9780000000000.0,eng,328.0,1768,93,2015-04-21,Marvel Comics
41193,A Thousand Acres,Jane Smiley,3.81,1400033837.0,9780000000000.0,eng,371.0,53322,2358,2003-12-02,Anchor
41203,Mother's Milk,Edward St Aubyn,3.76,1890447420.0,9780000000000.0,en-US,240.0,53,7,2006-11-09,Grove Press  Open City Books
41217,From a Limestone Ledge: Some Essays and Other Ruminations about Country Life in Texas,John Graves and Glenn Wolff and Bill Wittliff,4.31,870744852.0,9780000000000.0,eng,256.0,67,7,2004-05-19,Southern Methodist University Press
41219,Possession,AS Byatt,3.89,679735909.0,9780000000000.0,eng,555.0,62580,3465,1991-10-01,Vintage
41226,The Best American Nonrequired Reading 2004,Dave Eggers and Viggo Mortensen,3.86,618341234.0,9780000000000.0,en-US,407.0,1234,67,2004-10-14,Houghton Mifflin
41231,The Culture of Fear: Why Americans Are Afraid of the Wrong Things,Barry Glassner,3.7,465014909.0,9780000000000.0,en-US,210.0,3095,305,2000-03-16,Basic Books
41232,Culture of Fear Revisited,Frank Furedi,3.52,826493955.0,9780000000000.0,eng,236.0,61,3,2006-12-26,Bloomsbury Academic
41250,GraceLand,Chris Abani,3.78,312425287.0,9780000000000.0,en-US,336.0,2121,202,2005-01-26,Picador
41258,Raised on Rock: Growing Up at Graceland,David Stanley and Mark Bego,2.75,1851588523.0,9780000000000.0,eng,192.0,4,0,1931-12-01,Trafalgar Square Publishing
41264,The Franklin Affair,Jim Lehrer,3.12,345468031.0,9780000000000.0,eng,208.0,144,25,2006-06-13,Random House Trade
41270,Short List (One-Eyed Mack  #5),Jim Lehrer,4.09,399136657.0,9780000000000.0,eng,224.0,23,3,1992-02-06,Putnam Publishing Group
41273,Fine Lines (One-Eyed Mack  #6),Jim Lehrer,3.23,517164353.0,9780000000000.0,eng,0.0,17,4,1995-11-19,Random House Value Publishing
41278,Kick the Can (One-Eyed Mack  #1),Jim Lehrer,3.85,1571780599.0,9780000000000.0,eng,223.0,77,10,1997-08-01,Council Oak Books
41304,Strangers from a Different Shore: A History of Asian Americans,Ronald Takaki,4.13,316831301.0,9780000000000.0,en-US,640.0,888,45,1998-09-23,Back Bay Books
41307,La chute,Albert Camus,4.04,318634872.0,9780000000000.0,fre,152.0,87,6,1999-01-11,Gallimard
41315,Syrup,Max Barry,3.88,140291873.0,9780000000000.0,en-US,304.0,4715,303,2000-07-01,New York : Penguin Books
41317,Maple Syrup Cookbook: Over 100 Recipes For Breakfast  Lunch & Dinner,Ken Haedrich,3.81,1580174043.0,9780000000000.0,eng,144.0,38,8,2001-09-01,Storey Publishing  LLC
41329,The Red Tent,Anita Diamant,4.17,312427298.0,9780000000000.0,en-US,321.0,5390,614,2007-08-21,Picador
41330,Metaconcert (Intervention  #2),Julian May,4.21,345355245.0,9780000000000.0,eng,282.0,1389,15,1989-01-13,Del Rey
41331,Surveillance (Intervention  #1),Julian May,4.19,345355237.0,9780000000000.0,en-US,368.0,1355,15,1988-11-13,Del Rey
41334,The Adversary (Saga of Pliocene Exile  #4),Julian May,4.22,345352440.0,9780000000000.0,eng,472.0,4404,54,1987-09-12,Del Rey Books
41335,Magnificat (Galactic Milieu Trilogy  #3),Julian May,4.21,345362497.0,9780000000000.0,en-US,432.0,2756,31,2011-04-20,Del Rey
41336,The Sagittarius Whorl (Rampart Worlds #3),Julian May,3.75,345395182.0,9780000000000.0,eng,384.0,339,4,2001-01-02,Del Rey Books
41340,Maison Ikkoku  Volume 7 (Maison Ikkoku  #7),Rumiko Takahashi,4.24,1591164850.0,9780000000000.0,eng,288.0,305,4,2004-10-26,VIZ Media LLC
41342,Ranma 1/2  Vol. 8 (Ranma ½ (US 2nd)  #8),Rumiko Takahashi,4.15,1591161304.0,9780000000000.0,eng,196.0,1473,22,2004-01-07,Viz Media
41344,Maison Ikkoku  Volume 8 (Maison Ikkoku  #8),Rumiko Takahashi,4.23,1591165628.0,9780000000000.0,eng,288.0,283,5,2004-11-01,Viz Media
41348,The Echo Maker,Richard Powers,3.38,312426437.0,9780000000000.0,en-US,449.0,555,115,2007-08-21,Picador
41361,Afterglow: A Last Conversation With Pauline Kael,Francis Davis and Pauline Kael,3.69,306812304.0,9780000000000.0,eng,134.0,128,15,2003-08-21,Da Capo Press
41363,For Keeps: 30 Years at the Movies,Pauline Kael,4.48,452273080.0,9780000000000.0,eng,1312.0,373,18,1996-09-01,Plume
41369,Hooked: Film Writings 1985-1988,Pauline Kael,4.05,714529036.0,9780000000000.0,eng,528.0,93,5,1990-07-01,Marion Boyars Publishers
41371,Flirting With Danger (Samantha Jellicoe  #1),Suzanne Enoch,3.93,60593636.0,9780000000000.0,eng,384.0,3625,189,2005-03-01,Avon
41379,As Nature Made Him: The Boy Who Was Raised as a Girl,John Colapinto,3.97,60929596.0,9780000000000.0,eng,320.0,5456,619,2001-02-20,Harper Perennial
41394,The Serial Killers Club,Jeff Povey,3.22,446578428.0,9780000000000.0,eng,279.0,109,25,2006-06-22,Warner Books (NY)
41404,The Savage Wars Of Peace: Soldiers' Voices 1945-1989,Charles Allen,4.5,718128826.0,9780000000000.0,eng,290.0,1,0,1990-10-01,Michael Joseph Ltd./Penguin Books Ltd.
41416,Dark Water (Fog Point  #1),Linda Hall,3.66,1578569540.0,9780000000000.0,en-US,354.0,186,25,2006-04-18,Waterbrook Press
41423,The Outlaws of Sherwood,Robin McKinley,3.77,441013252.0,9780000000000.0,eng,368.0,9043,617,2005-10-04,Ace
41424,Beauty: A Retelling of the Story of Beauty and the Beast,Robin McKinley,4.05,64404773.0,9780000000000.0,eng,256.0,63876,3744,1993-06-30,HarperCollins
41426,Spindle's End,Robin McKinley,3.81,552548227.0,9780000000000.0,eng,464.0,189,19,2003-04-03,Corgi Childrens
41430,Imaginary Lands,Robin McKinley and James P Blaylock and Patricia A McKillip and Robert Westall and Peter Dickinson and Jane Yolen and PC Hodgell and Michael de Larrabetti and Joan D Vinge,3.59,862032806.0,9780000000000.0,eng,256.0,463,19,1987-03-26,Julia MacRae
41446,Beauty,Robin McKinley,4.05,862031435.0,9780000000000.0,eng,256.0,3,0,1983-09-29,Julia MacRae
41451,The Hero and the Crown (Damar  #2),Robin McKinley,4.21,441004997.0,9780000000000.0,eng,227.0,71,7,1985-02-01,Ace
41457,Hitty  Her First Hundred Years,Rachel Field and Dorothy P Lathrop,3.86,689822847.0,9780000000000.0,eng,256.0,7097,292,1998-09-01,Aladdin
41459,Rachel Field's Hitty: Her First Hundred Years,Rosemary Wells and Susan Jeffers and Rachel Field,4.0,689817169.0,9780000000000.0,eng,112.0,117,24,1999-10-01,Simon & Schuster
41460,Voting Rights Days (Hitty's Travels  #3),Ellen Weiss and Betina Ogden,4.27,689849125.0,9780000000000.0,eng,75.0,10,2,2002-03-01,Aladdin Paperbacks
41468,Dewdrops on a Lotus Leaf: Zen Poems of Ryokan,Rykan and John   Stevens,4.58,1590301080.0,9780000000000.0,eng,120.0,183,19,2004-04-13,Shambhala
41473,A Green Desire,Anton Myrer and Alastair Westgarth,3.73,60934638.0,9780000000000.0,en-US,576.0,152,9,2001-12-04,Harper Perennial
41474,The Big War,Anton Myrer,3.85,60934735.0,9780000000000.0,en-US,512.0,98,9,2001-12-04,Harper Perennial
41485,I Heard That Song Before,Mary Higgins Clark,3.82,743264916.0,9780000000000.0,eng,318.0,545,69,2007-04-03,Simon & Schuster
41486,Santa Cruise: A Holiday Mystery at Sea,Mary Higgins Clark and Carol Higgins Clark,3.41,1416535527.0,9780000000000.0,eng,261.0,4844,433,2006-11-14,Scribner
41487,No Place Like Home,Mary Higgins Clark,3.87,743497287.0,9780000000000.0,eng,472.0,11128,599,2006-04-01,Pocket Books
41488,Ghost Ship: A Cape Cod Story,Mary Higgins Clark and Wendell Minor,3.73,1416935142.0,9780000000000.0,eng,32.0,353,38,2007-04-03,Simon  Schuster/Paula Wiseman Books
41489,Deck the Halls,Mary Higgins Clark and Carol Higgins Clark,3.61,743418131.0,9780000000000.0,eng,292.0,7116,276,2001-10-01,Pocket Books
41490,On the Street Where You Live,Mary Higgins Clark and Karin Dufner,3.87,671004530.0,9780000000000.0,eng,387.0,17988,569,2002-04-01,Pocket Books
41491,Silent Night: The Remarkable Christmas Truce of 1914,Stanley Weintraub,3.6,684866226.0,9780000000000.0,eng,256.0,4041,179,2001-10-30,Pocket Books
41495,Watchfiends and Rack Screams: Works from the Final Period,Antonin Artaud and Bernard Bador and Clayton Eshleman,4.25,1878972189.0,9780000000000.0,eng,352.0,261,14,2004-02-01,Exact Change
41502,Lord John and the Brotherhood of the Blade  (Lord John Grey  #2),Diana Gabaldon,3.91,385337493.0,9780000000000.0,eng,494.0,17271,776,2007-08-28,Delacorte Press
41503,How to Stop Worrying and Start Living,Dale Carnegie,4.12,749307234.0,9780000000000.0,eng,293.0,240,16,1990-05-23,Vermilion
41504,Andrew Carnegie and the Rise of Big Business (Library of American Biography Series),Harold C Livesay,3.25,321432878.0,9780000000000.0,eng,230.0,28,1,2006-03-01,Pearson
41505,How to Develop Self-Confidence and Influence People by Public Speaking,Dale Carnegie,4.14,749305797.0,9780000000000.0,eng,256.0,68,1,1990-03-29,Vermilion
41506,The Autobiography of Andrew Carnegie and the Gospel of Wealth,Andrew Carnegie and Gordon Hutner,3.98,451530381.0,9780000000000.0,eng,336.0,405,45,2006-11-07,Signet
41513,Love in the Time of Cholera,Gabriel Garca Mrquez and Edith Grossman,3.91,816147175.0,9780000000000.0,eng,551.0,20,1,1989-05-01,Thorndike Press
41518,A Fan's Notes,Frederick Exley and Jonathan Yardley,4.08,679602712.0,9780000000000.0,eng,425.0,81,10,1997-08-05,Modern Library
41537,Joplin's Ghost,Tananarive Due,3.91,743449045.0,9780000000000.0,eng,496.0,738,72,2006-09-19,Washington Square Press
41538,The Living Blood (African Immortals  #2),Tananarive Due,4.34,671040847.0,9780000000000.0,en-US,515.0,1862,124,2002-01-01,Washington Square Press
41539,The Good House,Tananarive Due,3.94,743296168.0,9780000000000.0,eng,597.0,2679,365,2006-12-01,Simon & Schuster
41541,The Prestige,Christopher Priest,3.89,765356171.0,9780000000000.0,eng,368.0,441,58,2006-10-03,Tor Books
41544,The Mammoth Book of Storms  Shipwrecks and Sea Disasters,Richard Russell Lawrence,3.57,786714689.0,9780000000000.0,eng,512.0,11,3,2004-10-04,Running Press
41551,The Stones of Summer,Dow Mossman,3.15,1585675172.0,9780000000000.0,eng,586.0,421,110,2004-02-24,Overlook Press
41555,The Summer House,Jean Stone,3.89,553580833.0,9780000000000.0,eng,352.0,128,6,2000-04-04,Bantam
41559,Peek-a-Boo! (Babyfaces),Roberta Grobel Intrater,3.69,590058967.0,9780000000000.0,eng,12.0,111,11,1997-10-01,Cartwheel
41567,The Handmaid's Tale,Margaret Atwood,4.11,771008740.0,9780000000000.0,eng,368.0,1185,89,2006-09-19,McClelland & Stewart
41573,The BFG: A Set of Plays,Roald Dahl and David Wood,4.26,142407925.0,9780000000000.0,eng,128.0,518,48,2007-02-01,Puffin Books
41576,Science Notebooks: Writing about Inquiry,Lori Fulton and Brian Campbell and Linda Gregg,3.64,325005680.0,9780000000000.0,eng,112.0,55,6,2003-07-02,Heinemann Educational Books
41590,Interviews with John Kenneth Galbraith (Conversations with Public Intellectuals),John Kenneth Galbraith and James Ronald Stanfield and J Ron Stanfield and Jacqueline Bloom Stanfield,4.5,1578066107.0,9780000000000.0,eng,247.0,2,0,2004-02-20,University Press of Mississippi
41592,The Economics of Innocent Fraud: Truth for Our Time,John Kenneth Galbraith,3.6,618013245.0,9780000000000.0,en-US,62.0,225,28,2004-04-26,Houghton Mifflin Harcourt
41595,Robin Williams Web Design Workshop,Robin P Williams and John Tollett and Dave Rohr,3.8,201748673.0,9780000000000.0,eng,384.0,54,1,2001-08-04,Peachpit Press
41602,The Non-Designer's Web Book,Robin P Williams and John Tollett,3.66,321303377.0,9780000000000.0,en-US,335.0,212,19,2005-09-26,Peachpit Press
41611,Hard Drive: Bill Gates and the Making of the Microsoft Empire,James Wallace and Jim  Erickson,4.11,887306292.0,9780000000000.0,en-US,426.0,1234,41,1993-03-26,HarperCollins
41639,Bill Gates: Computer Legend (Famous Lives),Sara BartonWood,5.0,739844326.0,9780000000000.0,eng,48.0,0,0,2001-11-01,Raintree
41648,Chicken Trek,Stephen Manes,4.39,553157167.0,9780000000000.0,eng,128.0,96,8,1989-07-01,Bantam Skylark
41649,Make Four Million Dollars by Next Thursday!,Stephen Manes and George Ulrich,3.68,440413702.0,9780000000000.0,eng,87.0,79,12,1996-07-08,Yearling Books
41651,Slim Down Camp,Stephen Manes,3.9,553233505.0,9780000000000.0,eng,176.0,9,2,1986-12-01,Bantam Books
41652,The Boy Who Turned Into a TV Set,Stephen Manes and Michael  Bass,4.0,380620006.0,9780000000000.0,eng,10.0,8,3,1984-02-01,Avon Books
41654,Masters of Enterprise: Giants of American Business from John Jacob Astor and J.P. Morgan to Bill Gates and Oprah Winfrey,HW Brands,4.0,684854732.0,9780000000000.0,eng,368.0,101,10,1999-06-07,Free Press
41658,The Devil in the Junior League,Linda Francis Lee,3.62,312354959.0,9780000000000.0,eng,336.0,3852,531,2006-08-22,St. Martin's Press
41659,Prom Anonymous,Blake Nelson,3.42,142407453.0,9780000000000.0,eng,262.0,462,59,2007-02-15,Speak
